FIN_COA_CD,ACCOUNT_NBR,FDOC_TYP_CD,ACCT_DLGT_UNVL_ID,OBJ_ID,VER_NBR,FDOC_APRV_FROM_AMT,ACCT_DLGT_PRMRT_CD,ACCT_DLGT_ACTV_CD,ACCT_DLGT_START_DT,FDOC_APRV_TO_AMT
BA,9020805,OLE_BT,OLE5397206164,0393A3CC8E2EA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_BT,OLE6090605470,0393A3CC8CCAA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_CRM,OLE5397206164,0393A3CC8E46A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_CRM,OLE6090605470,0393A3CC8CCDA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_DI,OLE5397206164,0393A3CC8E3FA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_DI,OLE6090605470,0393A3CC8CBCA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_DV,OLE5397206164,0393A3CC8E3EA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_DV,OLE6090605470,0393A3CC8CBBA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_ELR,OLE5397206164,0393A3CC8E44A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_ELR,OLE6090605470,0393A3CC8CD0A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_FR,OLE5397206164,0393A3CC8E45A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_FR,OLE6090605470,0393A3CC8CD1A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_GEC,OLE5397206164,0393A3CC8E40A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_GEC,OLE6090605470,0393A3CC8CBDA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_IB,OLE5397206164,0393A3CC8E41A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_IB,OLE6090605470,0393A3CC8CBEA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_ND,OLE5397206164,0393A3CC8E42A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_ND,OLE6090605470,0393A3CC8CBFA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_PCDO,OLE6090605470,0393A3CC8CC1A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_PE,OLE5397206164,0393A3CC8E32A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_PE,OLE6090605470,0393A3CC8CC0A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_SACC,OLE5397206164,0393A3CC8E36A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_SACC,OLE6090605470,0393A3CC8CC5A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_SOBJ,OLE5397206164,0393A3CC8E37A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_SOBJ,OLE6090605470,0393A3CC8CC6A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_ST,OLE5397206164,0393A3CC8E2FA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_ST,OLE6090605470,0393A3CC8CCCA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020805,OLE_TF,OLE5397206164,0393A3CC8E33A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020805,OLE_TF,OLE6090605470,0393A3CC8CC2A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE,OLE2966509283,0393A3CC8D3AA502E043814FD881A502,1,null,N,N,031017000000,null
BA,9020857,OLE,OLE5397206164,0393A3CC8CEEA502E043814FD881A502,1,null,N,N,030210000000,null
BA,9020857,OLE_AA,OLE5397206164,0393A3CC8E73A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_ACCT,OLE5397206164,0393A3CC8E68A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_ACCT,OLE6090605470,0393A3CC8CFBA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_ADEL,OLE5397206164,0393A3CC8E69A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_ADEL,OLE6090605470,0393A3CC8CFCA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_AR,OLE5397206164,0393A3CC8E74A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_AR,OLE6090605470,0393A3CC8D06A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_AT,OLE5397206164,0393A3CC8E75A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_AT,OLE6090605470,0393A3CC8D07A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_AV,OLE5397206164,0393A3CC8E6BA502E043814FD881A502,1,null,Y,Y,031017000000,null
BA,9020857,OLE_AV,OLE6090605470,0393A3CC8CF0A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_BA,OLE5397206164,0393A3CC8E6EA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_BA,OLE6090605470,0393A3CC8CF2A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_BT,OLE5397206164,0393A3CC8E63A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_BT,OLE6090605470,0393A3CC8D02A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_CRM,OLE5397206164,0393A3CC8E78A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_CRM,OLE6090605470,0393A3CC8D05A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_DI,OLE5397206164,0393A3CC8E70A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_DI,OLE6090605470,0393A3CC8CF4A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_DV,OLE5397206164,0393A3CC8E6FA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_DV,OLE6090605470,0393A3CC8CF3A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_ELR,OLE5397206164,0393A3CC8E76A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_ELR,OLE6090605470,0393A3CC8D08A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_FR,OLE5397206164,0393A3CC8E77A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_FR,OLE6090605470,0393A3CC8D09A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_GEC,OLE5397206164,0393A3CC8E71A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_GEC,OLE6090605470,0393A3CC8CF5A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_IB,OLE5397206164,0393A3CC8E64A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_IB,OLE6090605470,0393A3CC8CF6A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_ND,OLE5397206164,0393A3CC8E65A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_ND,OLE6090605470,0393A3CC8CF7A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_PCDO,OLE6090605470,0393A3CC8CF9A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_PE,OLE5397206164,0393A3CC8E66A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_PE,OLE6090605470,0393A3CC8CF8A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_SACC,OLE5397206164,0393A3CC8E60A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_SACC,OLE6090605470,0393A3CC8CFDA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_SOBJ,OLE5397206164,0393A3CC8E61A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_SOBJ,OLE6090605470,0393A3CC8CFEA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_ST,OLE5397206164,0393A3CC8E72A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_ST,OLE6090605470,0393A3CC8D04A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020857,OLE_TF,OLE5397206164,0393A3CC8E67A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020857,OLE_TF,OLE6090605470,0393A3CC8CFAA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE,OLE2966509283,0393A3CC8D35A502E043814FD881A502,1,null,N,N,031017000000,null
BA,9020860,OLE,OLE5397206164,0393A3CC8C9AA502E043814FD881A502,1,null,N,N,030210000000,null
BA,9020860,OLE_AA,OLE5397206164,0393A3CC8EA5A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_ACCT,OLE5397206164,0393A3CC8E9EA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_ACCT,OLE6090605470,0393A3CC8CA7A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_ADEL,OLE5397206164,0393A3CC8E9FA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_ADEL,OLE6090605470,0393A3CC8CA8A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_AR,OLE5397206164,0393A3CC8EA6A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_AR,OLE6090605470,0393A3CC8CB2A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_AT,OLE5397206164,0393A3CC8EA7A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_AT,OLE6090605470,0393A3CC8CB3A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_AV,OLE5397206164,0393A3CC8E93A502E043814FD881A502,1,null,Y,Y,031017000000,null
BA,9020860,OLE_AV,OLE6090605470,0393A3CC8C9CA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_BA,OLE5397206164,0393A3CC8E96A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_BA,OLE6090605470,0393A3CC8C9EA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_BT,OLE5397206164,0393A3CC8EA3A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_BT,OLE6090605470,0393A3CC8CAEA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_CRM,OLE5397206164,0393A3CC8EAAA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_CRM,OLE6090605470,0393A3CC8CB1A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_DI,OLE5397206164,0393A3CC8E98A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_DI,OLE6090605470,0393A3CC8CA0A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_DV,OLE5397206164,0393A3CC8E97A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_DV,OLE6090605470,0393A3CC8C9FA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_ELR,OLE5397206164,0393A3CC8EA8A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_ELR,OLE6090605470,0393A3CC8CB4A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_FR,OLE5397206164,0393A3CC8EA9A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_FR,OLE6090605470,0393A3CC8CB5A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_GEC,OLE5397206164,0393A3CC8E99A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_GEC,OLE6090605470,0393A3CC8CA1A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_IB,OLE5397206164,0393A3CC8E9AA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE,OLE5397206164,0393A3CC8C19A502E043814FD881A502,1,null,N,N,030210000000,null
BA,9020224,OLE,OLE6090605470,0393A3CC8C18A502E043814FD881A502,1,null,Y,N,001129000000,null
BA,9020224,OLE_AA,OLE5397206164,0393A3CC8E0FA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_ACCT,OLE5397206164,0393A3CC8E08A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_ACCT,OLE6090605470,0393A3CC8C70A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_ADEL,OLE5397206164,0393A3CC8E09A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_ADEL,OLE6090605470,0393A3CC8C71A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_AR,OLE5397206164,0393A3CC8E10A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_AR,OLE6090605470,0393A3CC8C7BA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_AT,OLE5397206164,0393A3CC8E11A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_AT,OLE6090605470,0393A3CC8C7CA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_AV,OLE5397206164,0393A3CC8DFDA502E043814FD881A502,1,null,Y,Y,031017000000,null
BA,9020224,OLE_AV,OLE6090605470,0393A3CC8C65A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_BA,OLE5397206164,0393A3CC8E00A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_BA,OLE6090605470,0393A3CC8C67A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_BT,OLE5397206164,0393A3CC8E0DA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_BT,OLE6090605470,0393A3CC8C77A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_CRM,OLE5397206164,0393A3CC8E14A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_CRM,OLE6090605470,0393A3CC8C7AA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_DI,OLE5397206164,0393A3CC8E02A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_DI,OLE6090605470,0393A3CC8C69A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_DV,OLE5397206164,0393A3CC8E01A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_DV,OLE6090605470,0393A3CC8C68A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_ELR,OLE5397206164,0393A3CC8E12A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_ELR,OLE6090605470,0393A3CC8C7DA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_FR,OLE5397206164,0393A3CC8E13A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_FR,OLE6090605470,0393A3CC8C7EA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_GEC,OLE5397206164,0393A3CC8E03A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_GEC,OLE6090605470,0393A3CC8C6AA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_IB,OLE5397206164,0393A3CC8E04A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_IB,OLE6090605470,0393A3CC8C6BA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_ND,OLE5397206164,0393A3CC8E05A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_ND,OLE6090605470,0393A3CC8C6CA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_PCDO,OLE6090605470,0393A3CC8C6EA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_PE,OLE5397206164,0393A3CC8E06A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_PE,OLE6090605470,0393A3CC8C6DA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_SACC,OLE5397206164,0393A3CC8E0AA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_SACC,OLE6090605470,0393A3CC8C72A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_SOBJ,OLE5397206164,0393A3CC8E0BA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_SOBJ,OLE6090605470,0393A3CC8C73A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_ST,OLE5397206164,0393A3CC8E0EA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_ST,OLE6090605470,0393A3CC8C79A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020224,OLE_TF,OLE5397206164,0393A3CC8E07A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020224,OLE_TF,OLE6090605470,0393A3CC8C6FA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE,OLE2966509283,0393A3CC8D3BA502E043814FD881A502,1,null,N,N,031017000000,null
BA,9020391,OLE,OLE5397206164,0393A3CC8C56A502E043814FD881A502,1,null,N,N,030210000000,null
BA,9020391,OLE,OLE6090605470,0393A3CC8C55A502E043814FD881A502,1,null,Y,N,020426000000,null
BA,9020391,OLE_AA,OLE5397206164,0393A3CC8E8CA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_ACCT,OLE5397206164,0393A3CC8E7AA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_ACCT,OLE6090605470,0393A3CC8D16A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_ADEL,OLE5397206164,0393A3CC8E7BA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_ADEL,OLE6090605470,0393A3CC8D17A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_AR,OLE5397206164,0393A3CC8E8DA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_AR,OLE6090605470,0393A3CC8D21A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_AT,OLE5397206164,0393A3CC8E8EA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_AT,OLE6090605470,0393A3CC8D22A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_AV,OLE5397206164,0393A3CC8E82A502E043814FD881A502,1,null,Y,Y,031017000000,null
BA,9020391,OLE_AV,OLE6090605470,0393A3CC8D0BA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_BA,OLE5397206164,0393A3CC8E85A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_BA,OLE6090605470,0393A3CC8D0DA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_BT,OLE5397206164,0393A3CC8E8AA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_BT,OLE6090605470,0393A3CC8D1DA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_CRM,OLE5397206164,0393A3CC8E91A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_CRM,OLE6090605470,0393A3CC8D20A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_DI,OLE5397206164,0393A3CC8E7CA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_DI,OLE6090605470,0393A3CC8D0FA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_DV,OLE5397206164,0393A3CC8E86A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_DV,OLE6090605470,0393A3CC8D0EA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_ELR,OLE5397206164,0393A3CC8E8FA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_ELR,OLE6090605470,0393A3CC8D23A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_FR,OLE5397206164,0393A3CC8E90A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_FR,OLE6090605470,0393A3CC8D24A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_GEC,OLE5397206164,0393A3CC8E7DA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_GEC,OLE6090605470,0393A3CC8D10A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_IB,OLE5397206164,0393A3CC8E7EA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_IB,OLE6090605470,0393A3CC8D11A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_ND,OLE5397206164,0393A3CC8E7FA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_ND,OLE6090605470,0393A3CC8D12A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_PCDO,OLE6090605470,0393A3CC8D14A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_PE,OLE5397206164,0393A3CC8E80A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_PE,OLE6090605470,0393A3CC8D13A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_SACC,OLE5397206164,0393A3CC8E87A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020391,OLE_SACC,OLE6090605470,0393A3CC8D18A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020391,OLE_SOBJ,OLE5397206164,0393A3CC8E88A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_IB,OLE6090605470,0393A3CC8CA2A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_ND,OLE5397206164,0393A3CC8E9BA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_ND,OLE6090605470,0393A3CC8CA3A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_PCDO,OLE6090605470,0393A3CC8CA5A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_PE,OLE5397206164,0393A3CC8E9CA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_PE,OLE6090605470,0393A3CC8CA4A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_SACC,OLE5397206164,0393A3CC8EA0A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_SACC,OLE6090605470,0393A3CC8CA9A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_SOBJ,OLE5397206164,0393A3CC8EA1A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_SOBJ,OLE6090605470,0393A3CC8CAAA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_ST,OLE5397206164,0393A3CC8EA4A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_ST,OLE6090605470,0393A3CC8CB0A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9020860,OLE_TF,OLE5397206164,0393A3CC8E9DA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9020860,OLE_TF,OLE6090605470,0393A3CC8CA6A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9021004,OLE,OLE2253805465,0393A3CC912EA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_AA,OLE5397206164,0393A3CC9116A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_ACCT,OLE5397206164,0393A3CC9117A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_ADEL,OLE5397206164,0393A3CC9118A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_AR,OLE5397206164,0393A3CC9119A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_AT,OLE5397206164,0393A3CC911AA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_AV,OLE5397206164,0393A3CC911BA502E043814FD881A502,1,null,Y,Y,031017000000,null
BA,9021004,OLE_BA,OLE5397206164,0393A3CC911CA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_BT,OLE5397206164,0393A3CC911FA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_CRM,OLE5397206164,0393A3CC9120A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_DI,OLE5397206164,0393A3CC9121A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_DV,OLE5397206164,0393A3CC9122A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_ELR,OLE5397206164,0393A3CC9123A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_FR,OLE5397206164,0393A3CC9125A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_GEC,OLE5397206164,0393A3CC9126A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_IB,OLE5397206164,0393A3CC9127A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_ND,OLE5397206164,0393A3CC9128A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_PE,OLE5397206164,0393A3CC9129A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_SACC,OLE5397206164,0393A3CC912AA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_SOBJ,OLE5397206164,0393A3CC912BA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_ST,OLE5397206164,0393A3CC912CA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021004,OLE_TF,OLE5397206164,0393A3CC912DA502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021104,OLE,OLE2966509283,0393A3CC8D34A502E043814FD881A502,1,null,N,N,031017000000,null
BA,9021104,OLE,OLE5368508241,0393A3CC8C1DA502E043814FD881A502,1,null,N,N,001129000000,null
BA,9021104,OLE,OLE5397206164,0393A3CC8C1CA502E043814FD881A502,1,null,N,N,030210000000,null
BA,9021104,OLE,OLE6090605470,0393A3CC8C1BA502E043814FD881A502,1,null,Y,N,001129000000,null
BA,9021104,OLE_AA,OLE5397206164,0393A3CC8E28A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021104,OLE_ACCT,OLE5397206164,0393A3CC8E17A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021104,OLE_ACCT,OLE6090605470,0393A3CC8C8BA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9021104,OLE_ADEL,OLE5397206164,0393A3CC8E18A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021104,OLE_ADEL,OLE6090605470,0393A3CC8C8CA502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9021104,OLE_AR,OLE5397206164,0393A3CC8E29A502E043814FD881A502,1,null,N,Y,031017000000,null
BA,9021104,OLE_AR,OLE6090605470,0393A3CC8C96A502E043814FD881A502,1,null,Y,N,021003000000,null
BA,9021104,OLE_AT,OLE5397206164,0393A3CC8E2AA502E043814FD881A502,1,null,N,Y,031017000000,null
